"Full Complaint ID","Complaint Year Number","Month Number","Record Create Date","Complaint Precinct Code","Patrol Borough Name","County","Law Code Category Description","Offense Description","PD Code Description","Bias Motive Description","Offense Category","Arrest Date","Arrest Id"
"202506012176017","2025","2","02/13/2025","60","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506012749417","2025","8","08/22/2025","60","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506012823917","2025","9","09/17/2025","60","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506112089917","2025","1","01/08/2025","61","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506112202917","2025","2","02/28/2025","61","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506112275417","2025","3","03/29/2025","61","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506112636117","2025","8","09/08/2025","61","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506112654917","2025","9","09/15/2025","61","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506112758617","2025","10","10/30/2025","61","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506112838117","2025","12","12/05/2025","61","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506212225417","2025","3","03/10/2025","62","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506212409417","2025","5","05/21/2025","62","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506212437817","2025","6","06/02/2025","62","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506212816717","2025","11","11/05/2025","62","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506312292917","2025","5","05/04/2025","63","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506312581917","2025","9","09/25/2025","63","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506612215417","2025","3","03/17/2025","66","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506612244517","2025","4","04/01/2025","66","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506612324217","2025","5","05/13/2025","66","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506612340117","2025","5","05/21/2025","66","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506612391217","2025","6","06/19/2025","66","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506612488517","2025","8","08/15/2025","66","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506612542317","2025","9","09/18/2025","66","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506612583117","2025","10","10/08/2025","66","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506612597217","2025","10","10/17/2025","66","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506612632517","2025","11","11/05/2025","66","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506612674417","2025","11","11/28/2025","66","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506612697317","2025","12","12/12/2025","66","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202506712638117","2025","5","05/18/2025","67","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202507012103617","2025","1","01/13/2025","70","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202507012783417","2025","9","09/26/2025","70","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202507112232117","2025","3","03/26/2025","71","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202507212294017","2025","4","04/20/2025","72","PATROL BORO BKLYN SOUTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202507312346817","2025","3","03/24/2025","73","PATROL BORO BKLYN NORTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202507912543717","2025","6","06/19/2025","79","PATROL BORO BKLYN NORTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202507912573817","2025","6","06/29/2025","79","PATROL BORO BKLYN NORTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202507912606817","2025","7","07/10/2025","79","PATROL BORO BKLYN NORTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202508312402717","2025","4","05/07/2025","83","PATROL BORO BKLYN NORTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202508412278617","2025","4","04/01/2025","84","PATROL BORO BKLYN NORTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202508412809917","2025","10","10/30/2025","84","PATROL BORO BKLYN NORTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202508812537517","2025","10","10/28/2025","88","PATROL BORO BKLYN NORTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202509012435717","2025","6","06/21/2025","90","PATROL BORO BKLYN NORTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202509412201417","2025","3","03/31/2025","94","PATROL BORO BKLYN NORTH","KINGS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202500112087017","2025","1","01/07/2025","1","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202500112146917","2025","1","01/29/2025","1","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202500112244617","2025","3","03/06/2025","1","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202500112515617","2025","5","05/30/2025","1","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202500112770217","2025","8","08/25/2025","1","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202500612120117","2025","1","01/31/2025","6","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202500612526317","2025","9","09/12/2025","6","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202500612565517","2025","9","09/30/2025","6","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202500612612117","2025","10","10/24/2025","6","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202500712347417","2025","6","06/25/2025","7","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202500712498017","2025","9","09/20/2025","7","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202500912712717","2025","12","12/04/2025","9","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501012116917","2025","2","02/03/2025","10","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501012182517","2025","3","03/20/2025","10","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501012512417","2025","10","10/17/2025","10","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501012553417","2025","11","11/12/2025","10","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501312236217","2025","3","03/01/2025","13","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501312353217","2025","4","04/09/2025","13","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501412655017","2025","4","04/22/2025","14","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501412655117","2025","3","04/22/2025","14","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501413130317","2025","7","07/22/2025","14","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501413433317","2025","9","09/19/2025","14","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501712181917","2025","4","04/07/2025","17","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501812390617","2025","4","04/01/2025","18","PATROL BORO MAN SOUTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501912148317","2025","9","01/28/2025","19","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501912222317","2025","2","02/26/2025","19","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501912275117","2025","3","03/18/2025","19","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501912313017","2025","4","04/01/2025","19","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501912313117","2025","3","04/01/2025","19","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501912532217","2025","6","06/20/2025","19","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202501912789617","2025","9","09/26/2025","19","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202502012181317","2025","3","03/19/2025","20","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202502012436117","2025","9","09/06/2025","20","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202502212107517","2025","9","09/10/2025","22","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202502212114217","2025","10","10/14/2025","22","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202502412134917","2025","2","02/09/2025","24","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202502412412717","2025","7","07/12/2025","24","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202502412417417","2025","1","07/16/2025","24","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202502412546217","2025","9","09/29/2025","24","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202502412586717","2025","10","10/21/2025","24","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202502412609717","2025","11","11/03/2025","24","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202502612173917","2025","4","04/03/2025","26","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202502612228917","2025","5","05/19/2025","26","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202502612430717","2025","11","11/27/2025","26","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202502812473917","2025","7","08/05/2025","28","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202503412848517","2025","11","11/08/2025","34","PATROL BORO MAN NORTH","NEW YORK","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510412220417","2025","3","03/13/2025","104","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510412524417","2025","7","07/13/2025","104","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510812692817","2025","9","09/11/2025","108","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510812838217","2025","10","11/04/2025","108","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510812922017","2025","12","12/09/2025","108","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510912380917","2025","3","03/24/2025","109","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510912501417","2025","4","04/24/2025","109","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510913055717","2025","9","09/11/2025","109","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510913406217","2025","12","12/10/2025","109","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511012362317","2025","3","03/28/2025","110","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511012370517","2025","3","03/31/2025","110","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511012400217","2025","4","04/08/2025","110","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511013230317","2025","12","12/09/2025","110","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511112424117","2025","9","09/17/2025","111","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511212152717","2025","2","02/11/2025","112","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511212155517","2025","2","02/12/2025","112","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511212158817","2025","2","02/13/2025","112","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511212182917","2025","2","02/26/2025","112","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511212186017","2025","2","02/28/2025","112","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511212209117","2025","3","03/11/2025","112","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511212484717","2025","8","08/09/2025","112","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511212704917","2025","12","12/03/2025","112","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511513213217","2025","11","12/06/2025","115","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202511513223017","2025","11","12/10/2025","115","PATROL BORO QUEENS NORTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510012233617","2025","6","06/15/2025","100","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510112513717","2025","8","08/18/2025","101","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510212368817","2025","5","05/07/2025","102","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510312577417","2025","5","05/05/2025","103","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510512280417","2025","4","04/17/2025","105","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510512569317","2025","8","09/17/2025","105","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510712121717","2025","1","01/22/2025","107","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202510712394617","2025","5","05/10/2025","107","PATROL BORO QUEENS SOUTH","QUEENS","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202504512202817","2025","2","02/25/2025","45","PATROL BORO BRONX","BRONX","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202504512805217","2025","9","09/29/2025","45","PATROL BORO BRONX","BRONX","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202504512940317","2025","11","11/17/2025","45","PATROL BORO BRONX","BRONX","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202512012414517","2025","4","04/18/2025","120","PATROL BORO STATEN ISLAND","RICHMOND","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202512012646017","2025","6","06/23/2025","120","PATROL BORO STATEN ISLAND","RICHMOND","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
"202512112543617","2025","6","07/19/2025","121","PATROL BORO STATEN ISLAND","RICHMOND","FELONY","MISCELLANEOUS PENAL LAW","AGGRAVATED HARASSMENT 1","ANTI-JEWISH","Religion/Religious Practice",,
